Date,Open,High,Low,Close,Adj Close,Volume
2019-04-02,0.512317,0.589994,0.512317,0.585352,0.585352,1686758
2019-04-03,0.589376,0.644609,0.573908,0.597837,0.597837,1737932
2019-04-04,0.594277,0.599418,0.568464,0.579008,0.579008,373582
2019-04-05,0.570414,0.723803,0.567361,0.701411,0.701411,4156325
2019-04-06,0.699559,0.699559,0.653683,0.665786,0.665786,992273
2019-04-07,0.665721,0.691851,0.663177,0.680428,0.680428,788581
2019-04-08,0.680445,0.713198,0.674999,0.695329,0.695329,993614
2019-04-09,0.692734,0.695346,0.665202,0.672174,0.672174,380597
2019-04-10,0.672131,0.691257,0.664442,0.681089,0.681089,240643
2019-04-11,0.681099,0.683030,0.610686,0.629590,0.629590,530967
2019-04-12,0.629570,0.637684,0.604650,0.634530,0.634530,394103
2019-04-13,0.634516,0.663248,0.621701,0.631265,0.631265,390230
2019-04-14,0.631265,0.644491,0.617399,0.636092,0.636092,215477
2019-04-15,0.636092,0.644287,0.620033,0.626080,0.626080,262391
2019-04-16,0.626040,0.641266,0.618884,0.636312,0.636312,261888
2019-04-17,0.636283,0.641216,0.619156,0.629338,0.629338,151495
2019-04-18,0.629338,0.651061,0.629338,0.642061,0.642061,257574
2019-04-19,0.642098,0.651402,0.625461,0.645214,0.645214,435428
2019-04-20,0.645243,1.321236,0.642042,1.321236,1.321236,33784399
2019-04-21,1.313359,1.322918,0.933942,1.134864,1.134864,33670720
2019-04-22,1.142931,1.144416,1.024384,1.093580,1.093580,8763321
2019-04-23,1.092793,1.174016,1.052773,1.091627,1.091627,7416298
2019-04-24,1.085367,1.103850,0.922326,1.024586,1.024586,10704648
2019-04-25,1.024529,1.027737,0.957104,1.001859,1.001859,2235546
2019-04-26,1.001912,1.002076,0.888322,0.939081,0.939081,4161546
2019-04-27,0.940244,0.956587,0.897985,0.916985,0.916985,1321211
2019-04-28,0.917350,1.073271,0.917154,1.064811,1.064811,9783004
2019-04-29,1.062191,1.084470,0.977760,0.999351,0.999351,4063567
2019-04-30,0.999373,1.160781,0.994258,1.081686,1.081686,16398135
2019-05-01,1.084083,1.105325,1.055780,1.067678,1.067678,3707972
2019-05-02,1.067788,1.075760,1.035849,1.045078,1.045078,1453259
2019-05-03,1.045162,1.062839,1.008137,1.043415,1.043415,3835050
2019-05-04,1.043415,1.048626,0.999748,1.029267,1.029267,1649424
2019-05-05,1.029091,1.057806,1.010408,1.024492,1.024492,1865239
2019-05-06,1.024489,1.025486,0.974298,0.985769,0.985769,1968942
2019-05-07,0.990593,1.018555,0.974879,0.977908,0.977908,1682000
2019-05-08,0.980296,0.981093,0.944770,0.953363,0.953363,1232431
2019-05-09,0.953395,0.962743,0.918394,0.924661,0.924661,1584132
2019-05-10,0.923431,0.945645,0.821635,0.871734,0.871734,3541458
2019-05-11,0.871688,0.976208,0.871574,0.935315,0.935315,6504105
2019-05-12,0.946973,0.976859,0.901212,0.930389,0.930389,2781522
2019-05-13,0.930305,0.949564,0.912342,0.935692,0.935692,1658854
2019-05-14,0.935852,1.238374,0.932565,1.062821,1.062821,13296928
2019-05-15,1.059143,1.121029,1.024933,1.096418,1.096418,5192419
2019-05-16,1.096982,1.176365,1.040843,1.104081,1.104081,7737572
2019-05-17,1.104147,1.108706,0.972048,1.031279,1.031279,3877670
2019-05-18,1.031279,1.043369,0.993174,1.002212,1.002212,1026025
2019-05-19,1.002231,1.133623,1.000554,1.102603,1.102603,4580237
2019-05-20,1.093694,1.105935,1.033594,1.066002,1.066002,2287266
2019-05-21,1.066020,1.078531,1.044016,1.060800,1.060800,1587597
2019-05-22,1.060680,1.066010,1.000885,1.008895,1.008895,1389100
2019-05-23,1.007763,1.037329,0.982497,1.023566,1.023566,973044
2019-05-24,1.023458,1.070023,1.013631,1.048815,1.048815,1383426
2019-05-25,1.048815,1.055074,1.037294,1.042641,1.042641,778032
2019-05-26,1.040159,1.080508,1.024404,1.071396,1.071396,1954928
2019-05-27,1.070525,1.172967,1.054473,1.104965,1.104965,6499800
2019-05-28,1.108325,1.111084,1.069821,1.089288,1.089288,1884025
2019-05-29,1.089354,1.154606,1.079624,1.118567,1.118567,6654075
2019-05-30,1.118539,1.165596,1.076450,1.091609,1.091609,4291449
2019-05-31,1.091609,3.463431,1.085196,2.144180,2.144180,170029506
2019-06-01,2.137133,3.611248,2.126076,3.539897,3.539897,262363623
2019-06-02,3.539187,3.556112,2.505170,2.972468,2.972468,145169246
2019-06-03,2.954487,3.024781,2.641793,2.709225,2.709225,41063102
2019-06-04,2.703698,2.996215,2.689923,2.902468,2.902468,38142123
2019-06-05,2.905030,3.792561,2.409950,2.481283,2.481283,167880432
2019-06-06,2.482965,2.506797,2.024948,2.305686,2.305686,46211905
2019-06-07,2.317814,2.319858,2.078603,2.295231,2.295231,21574716
2019-06-08,2.281828,2.583651,2.234819,2.454818,2.454818,52896374
2019-06-09,2.452050,2.479521,2.170508,2.242250,2.242250,19439297
2019-06-10,2.242380,2.269006,2.161506,2.223218,2.223218,8232512
2019-06-11,2.222345,2.222345,2.094829,2.098689,2.098689,8936717
2019-06-12,2.098689,2.101847,1.912962,2.010006,2.010006,13403863
2019-06-13,2.011320,2.148596,1.994132,2.063674,2.063674,12760734
2019-06-14,2.064649,2.067456,1.926381,1.944582,1.944582,6826125
2019-06-15,1.944722,2.045812,1.944722,1.984387,1.984387,7204966
2019-06-16,1.983558,2.108127,1.960822,2.079201,2.079201,12299383
2019-06-17,2.085594,2.292452,2.054764,2.276888,2.276888,23835699
2019-06-18,2.281738,2.563371,2.186548,2.246036,2.246036,36933227
2019-06-19,2.253126,2.418432,2.251402,2.359002,2.359002,18069625
2019-06-20,2.357992,2.404629,2.299805,2.359564,2.359564,9409893
2019-06-21,2.359813,2.929253,2.357244,2.860338,2.860338,93599283
2019-06-22,2.860338,2.871119,2.451427,2.736052,2.736052,38678681
2019-06-23,2.741501,2.748819,2.564017,2.661861,2.661861,17339799
2019-06-24,2.664256,2.752644,2.603622,2.699875,2.699875,11394540
2019-06-25,2.699957,2.948454,2.698030,2.882796,2.882796,35880619
2019-06-26,2.882244,2.945002,2.695500,2.761347,2.761347,26910704
2019-06-27,2.761342,2.813366,2.356091,2.497134,2.497134,25061404
2019-06-28,2.497134,2.577626,2.414860,2.501146,2.501146,10389530
2019-06-29,2.505649,2.505649,2.414913,2.469833,2.469833,6093964
2019-06-30,2.469722,2.693035,2.428130,2.463613,2.463613,24018879
2019-07-01,2.451688,2.522892,2.311139,2.397104,2.397104,11100077
2019-07-02,2.400457,2.414729,2.133224,2.334332,2.334332,15915630
2019-07-03,2.334206,2.622512,2.323626,2.446253,2.446253,22860211
2019-07-04,2.447755,2.474815,2.302956,2.302956,2.302956,5001206
2019-07-05,2.293914,2.385904,2.284138,2.332205,2.332205,5322339
2019-07-06,2.332287,2.422040,2.314584,2.347005,2.347005,6166204
2019-07-07,2.347005,2.363071,2.310869,2.329929,2.329929,2220939
2019-07-08,2.328188,2.360346,2.312713,2.330034,2.330034,3715666
2019-07-09,2.328746,2.444215,2.317946,2.444215,2.444215,7375196
2019-07-10,2.439897,2.439897,2.243358,2.308233,2.308233,5917239
2019-07-11,2.308235,2.344901,2.130234,2.148530,2.148530,4744380
2019-07-12,2.149001,2.193180,1.981348,2.170750,2.170750,6383692
2019-07-13,2.170748,2.180110,1.966385,2.034168,2.034168,3410180
2019-07-14,2.037824,2.070750,1.732367,1.750968,1.750968,8248839
2019-07-15,1.750256,2.072917,1.614110,2.021605,2.021605,13719491
2019-07-16,2.020479,2.073006,1.700735,1.751818,1.751818,11385740
2019-07-17,1.751381,1.914657,1.702994,1.832731,1.832731,8915143
2019-07-18,1.841780,1.924952,1.785561,1.908574,1.908574,6230906
2019-07-19,1.908574,1.926274,1.830970,1.865524,1.865524,2461948
2019-07-20,1.865658,1.946838,1.862450,1.910841,1.910841,3766051
2019-07-21,1.911009,1.935513,1.858692,1.897519,1.897519,1987827
2019-07-22,1.897251,2.015530,1.893651,1.993644,1.993644,7186013
2019-07-23,1.993657,2.163434,1.985009,2.107542,2.107542,15012922
2019-07-24,2.107111,2.107111,1.936444,2.015959,2.015959,6734922
2019-07-25,2.022380,2.095513,2.003443,2.051660,2.051660,4048407
2019-07-26,2.051629,2.054598,1.982269,2.042280,2.042280,2754366
2019-07-27,2.042284,2.083589,1.953734,1.978306,1.978306,4806861
2019-07-28,1.978219,1.987344,1.802487,1.902048,1.902048,3654441
2019-07-29,1.901834,1.953355,1.853312,1.901448,1.901448,2410492
2019-07-30,1.894078,1.917027,1.859711,1.900109,1.900109,1970734
2019-07-31,1.900156,1.943244,1.898572,1.912114,1.912114,2625008
2019-08-01,1.912187,1.937841,1.880154,1.919354,1.919354,1518943
2019-08-02,1.919646,1.950403,1.910104,1.915416,1.915416,1360997
2019-08-03,1.915348,1.939519,1.914385,1.926216,1.926216,836690
2019-08-04,1.926909,1.947598,1.899672,1.945206,1.945206,1258323
2019-08-05,1.941071,1.993598,1.938241,1.976385,1.976385,3865859
2019-08-06,1.976209,1.976209,1.897380,1.920098,1.920098,2558566
2019-08-07,1.919853,1.931743,1.881713,1.901677,1.901677,1421869
2019-08-08,1.901508,1.917456,1.850194,1.888256,1.888256,1863906
2019-08-09,1.887954,1.920751,1.813210,1.832870,1.832870,1749939
2019-08-10,1.832870,1.852186,1.705127,1.778325,1.778325,2573147
2019-08-11,1.778308,1.865151,1.765991,1.828067,1.828067,2040953
2019-08-12,1.828127,1.838844,1.784588,1.794749,1.794749,723979
2019-08-13,1.794747,1.800895,1.712213,1.768422,1.768422,1402701
2019-08-14,1.754988,1.797645,1.554018,1.567291,1.567291,2736962
2019-08-15,1.586770,1.608447,1.429381,1.559299,1.559299,3631530
2019-08-16,1.559349,1.581405,1.481703,1.530743,1.530743,1464935
2019-08-17,1.530775,1.555261,1.504211,1.515531,1.515531,783482
2019-08-18,1.515146,1.587653,1.485181,1.545119,1.545119,2257405
2019-08-19,1.545032,1.591589,1.538218,1.572985,1.572985,1279566
2019-08-20,1.572715,1.577324,1.511081,1.537285,1.537285,1100713
2019-08-21,1.537017,1.540694,1.384146,1.409964,1.409964,2707384
2019-08-22,1.412220,1.429770,1.334844,1.415538,1.415538,2173963
2019-08-23,1.415538,1.526521,1.390465,1.504819,1.504819,3665946
2019-08-24,1.504801,1.507015,1.395361,1.447635,1.447635,1732274
2019-08-25,1.447616,1.493825,1.407000,1.437955,1.437955,2148423
2019-08-26,1.441472,1.467771,1.424187,1.436663,1.436663,1156763
2019-08-27,1.436843,1.439607,1.382135,1.389509,1.389509,1117169
2019-08-28,1.389048,1.409663,1.306792,1.312983,1.312983,1385779
2019-08-29,1.314539,1.314539,1.213639,1.261929,1.261929,2181030
2019-08-30,1.261929,1.267783,1.196985,1.239338,1.239338,1133149
2019-08-31,1.236302,1.256958,1.223654,1.240848,1.240848,601527
2019-09-01,1.240848,1.271989,1.234862,1.254937,1.254937,991656
2019-09-02,1.254937,1.305399,1.248610,1.282694,1.282694,1037391
2019-09-03,1.282154,1.289598,1.259443,1.265773,1.265773,1202137
2019-09-04,1.260896,1.269829,1.235097,1.238801,1.238801,786924
2019-09-05,1.238826,1.238826,1.167458,1.184965,1.184965,1144673
2019-09-06,1.184965,1.194685,1.126028,1.143091,1.143091,1522659
2019-09-07,1.140238,1.159301,1.090289,1.117353,1.117353,2168489
2019-09-08,1.117367,1.159857,1.105463,1.124674,1.124674,1375001
2019-09-09,1.124686,1.133816,1.084909,1.092151,1.092151,1457161
2019-09-10,1.091636,1.097247,1.024708,1.030106,1.030106,1288070
2019-09-11,1.030920,1.057283,0.978653,1.016665,1.016665,1663174
2019-09-12,1.016633,1.021361,0.972448,0.977743,0.977743,870965
2019-09-13,0.978109,0.981166,0.940252,0.975159,0.975159,1017947
2019-09-14,0.975208,1.621501,0.973707,1.443156,1.443156,52094840
2019-09-15,1.433545,1.497913,1.288341,1.334862,1.334862,14447016
2019-09-16,1.334862,1.354737,1.168780,1.231468,1.231468,7858006
2019-09-17,1.234618,1.264843,1.160792,1.203079,1.203079,7001966
2019-09-18,1.202634,1.240556,1.178791,1.234820,1.234820,3424932
2019-09-19,1.266613,1.288912,1.145019,1.213776,1.213776,4922444
2019-09-20,1.213046,1.214853,1.188239,1.202048,1.202048,1058935
2019-09-21,1.202287,1.202743,1.144049,1.161182,1.161182,1690629
2019-09-22,1.161210,1.161540,1.092442,1.139266,1.139266,2086832
2019-09-23,1.141110,1.145268,1.073719,1.086581,1.086581,1231715
2019-09-24,1.079166,1.340530,1.035888,1.160517,1.160517,16113253
2019-09-25,1.164874,1.165344,1.044717,1.083967,1.083967,4560597
2019-09-26,1.083930,1.196229,1.050853,1.102195,1.102195,6175690
2019-09-27,1.102219,1.139717,1.061712,1.120091,1.120091,1498977
2019-09-28,1.120103,1.136141,1.088331,1.115657,1.115657,1018472
2019-09-29,1.115673,1.117741,1.076577,1.103449,1.103449,661097
2019-09-30,1.101868,1.183597,1.085050,1.133222,1.133222,4832281
2019-10-01,1.133195,1.224944,1.129020,1.209763,1.209763,6574716
2019-10-02,1.209659,1.242343,1.191800,1.206502,1.206502,3062200
2019-10-03,1.206544,1.210966,1.152228,1.183435,1.183435,1646324
2019-10-04,1.183523,1.204026,1.161430,1.187413,1.187413,1174237
2019-10-05,1.187413,1.202164,1.180550,1.195262,1.195262,756972
2019-10-06,1.195306,1.200195,1.157950,1.177215,1.177215,955284
2019-10-07,1.177933,1.190823,1.154672,1.181115,1.181115,2038454
2019-10-08,1.181058,1.206328,1.164954,1.187115,1.187115,1184826
2019-10-09,1.187115,1.202486,1.175334,1.196468,1.196468,1379029
2019-10-10,1.201143,1.238384,1.177418,1.198645,1.198645,2592050
2019-10-11,1.198657,1.199383,1.149979,1.155537,1.155537,1403345
2019-10-12,1.160615,1.172602,1.152952,1.169174,1.169174,627598
2019-10-13,1.163758,1.172520,1.153435,1.160495,1.160495,887925
2019-10-14,1.160495,1.165592,1.133820,1.142176,1.142176,1284639
2019-10-15,1.138095,1.153168,1.079254,1.097446,1.097446,1223258
2019-10-16,1.097483,1.122101,1.070135,1.086113,1.086113,809798
2019-10-17,1.086087,1.108188,1.061654,1.089331,1.089331,1011453
2019-10-18,1.089331,1.103301,1.073106,1.091959,1.091959,549420
2019-10-19,1.091976,1.106692,1.081126,1.091696,1.091696,625874
2019-10-20,1.091756,1.110385,1.072485,1.100430,1.100430,537345
2019-10-21,1.100401,1.137465,1.099104,1.112897,1.112897,1644732
2019-10-22,1.112874,1.117288,1.092751,1.096251,1.096251,497037
2019-10-23,1.096191,1.101920,1.026834,1.047608,1.047608,1618718
2019-10-24,1.047608,1.048346,1.015633,1.037542,1.037542,665316
2019-10-25,1.037547,1.104046,1.027491,1.099541,1.099541,1815271
2019-10-26,1.104035,1.140057,1.074028,1.090892,1.090892,2156196
2019-10-27,1.090813,1.130907,1.074202,1.100872,1.100872,1481245
2019-10-28,1.100738,1.123128,1.082409,1.087199,1.087199,965490
2019-10-29,1.087222,1.110389,1.084372,1.100299,1.100299,785303
2019-10-30,1.100354,1.169128,1.098126,1.142865,1.142865,3588650
2019-10-31,1.142864,1.156800,1.108496,1.124333,1.124333,1321211
2019-11-01,1.124333,1.127310,1.107572,1.118297,1.118297,567807
2019-11-02,1.117189,1.117231,1.102221,1.106868,1.106868,811133
2019-11-03,1.106868,1.118915,1.100259,1.106452,1.106452,760384
2019-11-04,1.106345,1.119278,1.098391,1.114845,1.114845,582551
2019-11-05,1.115286,1.115286,1.095121,1.097361,1.097361,446241
2019-11-06,1.097087,1.154300,1.091638,1.118584,1.118584,3157451
2019-11-07,1.118968,1.124429,1.088915,1.102595,1.102595,1044797
2019-11-08,1.101638,1.111990,1.070992,1.080936,1.080936,1376041
2019-11-09,1.077945,1.094669,1.075721,1.084278,1.084278,465705
2019-11-10,1.084262,1.103632,1.080415,1.095621,1.095621,513959
2019-11-11,1.095643,1.098646,1.081248,1.093357,1.093357,507288
2019-11-12,1.093354,1.099005,1.081317,1.087370,1.087370,535786
2019-11-13,1.087392,1.089786,1.081260,1.084861,1.084861,338123
2019-11-14,1.084851,1.089003,1.067895,1.081097,1.081097,748646
2019-11-15,1.080619,1.081705,1.042008,1.046938,1.046938,695931
2019-11-16,1.046990,1.063175,1.040506,1.048794,1.048794,384082
2019-11-17,1.048797,1.068066,1.045725,1.058339,1.058339,471734
2019-11-18,1.058256,1.061712,1.030177,1.038122,1.038122,623397
2019-11-19,1.038212,1.043359,0.993658,1.026624,1.026624,919980
2019-11-20,1.026624,1.032991,0.997993,1.008055,1.008055,557642
2019-11-21,1.007723,1.017277,0.928446,0.949976,0.949976,1287956
2019-11-22,0.949976,0.965076,0.857940,0.893638,0.893638,2133777
2019-11-23,0.893638,0.928532,0.883318,0.916214,0.916214,574737
2019-11-24,0.916215,1.027115,0.899233,0.949328,0.949328,2929969
2019-11-25,0.940106,0.953806,0.861103,0.908301,0.908301,2095614
2019-11-26,0.908221,0.931682,0.904026,0.922395,0.922395,365704
2019-11-27,0.920590,0.951647,0.882443,0.937608,0.937608,1077533
2019-11-28,0.933026,0.945102,0.909017,0.912907,0.912907,540191
2019-11-29,0.912713,0.943308,0.912178,0.934338,0.934338,599583
2019-11-30,0.934336,0.974414,0.915898,0.934452,0.934452,978308
2019-12-01,0.930788,0.943477,0.913351,0.920941,0.920941,535226
2019-12-02,0.920993,0.925243,0.898571,0.906129,0.906129,577422
2019-12-03,0.905981,0.917000,0.885897,0.902015,0.902015,435141
2019-12-04,0.901903,0.908658,0.870802,0.887158,0.887158,816558
2019-12-05,0.886924,0.901057,0.884854,0.896841,0.896841,324771
2019-12-06,0.896848,0.907484,0.892383,0.905935,0.905935,304769
2019-12-07,0.905523,0.912182,0.896892,0.899916,0.899916,283285
2019-12-08,0.899662,0.935146,0.894780,0.911335,0.911335,804881
2019-12-09,0.911355,0.921434,0.897873,0.901060,0.901060,410638
2019-12-10,0.901036,0.903360,0.881545,0.889121,0.889121,366084
2019-12-11,0.889166,0.891930,0.879029,0.884359,0.884359,281181
2019-12-12,0.884281,0.889970,0.866153,0.889717,0.889717,490484
2019-12-13,0.889380,0.889766,0.872919,0.883386,0.883386,343429
2019-12-14,0.884073,0.886017,0.870234,0.878458,0.878458,332784
2019-12-15,0.878443,0.878443,0.863818,0.866602,0.866602,252433
2019-12-16,0.866471,0.871729,0.821900,0.825618,0.825618,876661
2019-12-17,0.825618,0.830168,0.744749,0.751242,0.751242,1011890
2019-12-18,0.751242,0.795253,0.718492,0.784874,0.784874,1301924
2019-12-19,0.784874,0.793008,0.749327,0.769842,0.769842,385947
2019-12-20,0.769842,0.793752,0.760019,0.787640,0.787640,351769
2019-12-21,0.790091,0.870220,0.785613,0.803981,0.803981,1938808
2019-12-22,0.804098,0.835598,0.798118,0.835598,0.835598,942468
2019-12-23,0.835598,0.842130,0.795514,0.811020,0.811020,837880
2019-12-24,0.811035,0.812211,0.783896,0.796314,0.796314,535113
2019-12-25,0.799026,0.807849,0.761422,0.773729,0.773729,811052
2019-12-26,0.773908,0.780811,0.763655,0.766279,0.766279,378846
2019-12-27,0.766375,0.777272,0.751463,0.770461,0.770461,679006
2019-12-28,0.771111,0.787928,0.769499,0.780353,0.780353,460646
2019-12-29,0.780541,0.799445,0.770384,0.794700,0.794700,626691
2019-12-30,0.794700,0.794730,0.764270,0.771020,0.771020,490465
2019-12-31,0.770931,0.774211,0.749756,0.763335,0.763335,694153
2020-01-01,0.763408,0.784101,0.753168,0.771084,0.771084,460743
2020-01-02,0.771066,0.780617,0.747662,0.753080,0.753080,381581
2020-01-03,0.753258,0.776291,0.740983,0.768772,0.768772,704104
2020-01-04,0.769837,0.813657,0.765384,0.800810,0.800810,2108655
2020-01-05,0.800642,0.841048,0.795689,0.800276,0.800276,1361363
2020-01-06,0.797888,0.865936,0.797060,0.864327,0.864327,2220530
2020-01-07,0.859582,0.867893,0.811128,0.839243,0.839243,1420438
2020-01-08,0.839542,0.862688,0.813829,0.828634,0.828634,1237684
2020-01-09,0.828673,0.855347,0.818669,0.828835,0.828835,1259128
2020-01-10,0.828722,0.845302,0.812483,0.844630,0.844630,1264986
2020-01-11,0.844664,0.857400,0.827268,0.835750,0.835750,1062619
2020-01-12,0.837805,0.880341,0.829527,0.862350,0.862350,2166787
2020-01-13,0.862231,0.868501,0.850811,0.852806,0.852806,478163
2020-01-14,0.852944,0.960055,0.851769,0.944941,0.944941,4949740
2020-01-15,0.945863,1.087652,0.913536,1.033527,1.033527,9470541
2020-01-16,1.033349,1.138638,0.939259,1.118218,1.118218,7725279
2020-01-17,1.116765,1.430657,1.116765,1.299189,1.299189,26161927
2020-01-18,1.298679,1.337212,1.135188,1.135759,1.135759,7128741
2020-01-19,1.135725,1.250869,1.102848,1.180251,1.180251,7478598
2020-01-20,1.180115,1.192357,1.100136,1.134960,1.134960,3504929
2020-01-21,1.134893,1.190433,1.129424,1.164506,1.164506,3232665
2020-01-22,1.164414,1.263061,1.155641,1.214528,1.214528,6159371
2020-01-23,1.215255,1.224566,1.144037,1.162197,1.162197,3850101
2020-01-24,1.163084,1.192058,1.113154,1.145918,1.145918,2776046
2020-01-25,1.145897,1.154525,1.124690,1.141755,1.141755,1005752
2020-01-26,1.141767,1.194573,1.130452,1.194573,1.194573,2532565
2020-01-27,1.194640,1.222597,1.168141,1.193925,1.193925,3540985
2020-01-28,1.200901,1.215315,1.178011,1.211763,1.211763,2726811
2020-01-29,1.211898,1.401343,1.199315,1.279675,1.279675,13064704
2020-01-30,1.280109,1.436961,1.258623,1.399894,1.399894,12767427
2020-01-31,1.406065,1.777784,1.390632,1.601232,1.601232,39171436
2020-02-01,1.601443,1.853559,1.541479,1.813534,1.813534,21192473
2020-02-02,1.815352,2.000263,1.776721,1.869897,1.869897,44564367
2020-02-03,1.869897,1.916779,1.708349,1.742182,1.742182,19328979
2020-02-04,1.742182,1.759610,1.569087,1.675778,1.675778,17797715
2020-02-05,1.677701,1.804415,1.628900,1.738316,1.738316,14351483
2020-02-06,1.734098,1.892008,1.708417,1.776742,1.776742,14766262
2020-02-07,1.774276,1.834493,1.730083,1.771437,1.771437,7173601
2020-02-08,1.769667,1.782636,1.686152,1.758584,1.758584,7061445
2020-02-09,1.760057,1.899053,1.759989,1.882574,1.882574,15513837
2020-02-10,1.882879,1.993758,1.833040,1.978408,1.978408,23061725
2020-02-11,1.978408,2.188121,1.878409,2.170873,2.170873,19976698
2020-02-12,2.165975,2.445269,2.137002,2.384403,2.384403,45395536
2020-02-13,2.379549,2.409964,2.173384,2.236950,2.236950,28855962
2020-02-14,2.237049,2.370172,2.178109,2.322908,2.322908,17650013
2020-02-15,2.322908,2.381919,2.217374,2.222687,2.222687,14730578
2020-02-16,2.222687,2.363633,2.208284,2.316124,2.316124,14213948
2020-02-17,2.305544,2.397777,2.240040,2.397777,2.397777,12054055
2020-02-18,2.395432,2.720943,2.346591,2.693467,2.693467,43139054
2020-02-19,2.687150,2.696959,1.808070,1.809073,1.809073,72114528
2020-02-20,1.815828,2.023866,1.797460,1.883382,1.883382,19536758
2020-02-21,1.883587,1.969558,1.879150,1.903253,1.903253,7400979
2020-02-22,1.904895,2.031400,1.889526,2.004913,2.004913,9599461
2020-02-23,2.004913,2.115634,2.004116,2.067143,2.067143,17171019
2020-02-24,2.067009,2.067009,1.858417,1.948147,1.948147,14343956
2020-02-25,1.948134,1.948410,1.644446,1.688117,1.688117,15965705
2020-02-26,1.682807,1.713111,1.480543,1.591056,1.591056,23222040
2020-02-27,1.591045,1.767623,1.514764,1.632539,1.632539,19187390
2020-02-28,1.632362,1.687784,1.510826,1.612839,1.612839,13320383
2020-02-29,1.619342,1.729429,1.617068,1.644338,1.644338,11120602
2020-03-01,1.644338,1.695088,1.627731,1.654933,1.654933,7296843
2020-03-02,1.654959,1.831128,1.643059,1.814506,1.814506,11816576
2020-03-03,1.814564,1.819326,1.734378,1.798081,1.798081,9653544
2020-03-04,1.798081,1.944097,1.784535,1.937332,1.937332,17126915
2020-03-05,1.932859,1.955803,1.851894,1.880615,1.880615,13022275
2020-03-06,1.880615,1.888977,1.770411,1.831743,1.831743,10805601
2020-03-07,1.828518,1.830988,1.726582,1.741353,1.741353,4764940
2020-03-08,1.741428,1.741428,1.444172,1.456237,1.456237,13602070
2020-03-09,1.454390,1.534708,1.261666,1.421799,1.421799,19663359
2020-03-10,1.426265,1.546982,1.368597,1.487631,1.487631,24604245
2020-03-11,1.485976,1.523289,1.404635,1.478990,1.478990,11626143
2020-03-12,1.484403,1.505658,0.982218,0.984036,0.984036,21947365
2020-03-13,0.983906,1.221016,0.836551,1.151482,1.151482,30760449
2020-03-14,1.160005,1.193632,1.019271,1.043504,1.043504,9205361
2020-03-15,1.043504,1.158250,1.027135,1.122015,1.122015,10005438
2020-03-16,1.122785,1.124566,0.986876,1.012304,1.012304,9219026
2020-03-17,1.012152,1.094052,1.005968,1.074526,1.074526,7132701
2020-03-18,1.070909,1.121785,1.040954,1.083428,1.083428,6088240
2020-03-19,1.079076,1.324034,1.058256,1.247704,1.247704,17168519
2020-03-20,1.251882,1.334106,1.177790,1.269190,1.269190,18097363
2020-03-21,1.274762,1.275030,1.198446,1.234173,1.234173,6082575
2020-03-22,1.234199,1.300724,1.149957,1.170801,1.170801,6976431
2020-03-23,1.170407,1.269787,1.148180,1.269787,1.269787,10040657
2020-03-24,1.270043,1.285168,1.238584,1.278607,1.278607,5514873
2020-03-25,1.278607,1.300472,1.225970,1.255928,1.255928,5555317
2020-03-26,1.255919,1.280373,1.218158,1.280373,1.280373,3783259
2020-03-27,1.280389,1.295345,1.246010,1.251453,1.251453,3525820
2020-03-28,1.251377,1.251377,1.174464,1.200585,1.200585,4509701
2020-03-29,1.201200,1.214406,1.114360,1.121120,1.121120,2493611
2020-03-30,1.122638,1.202841,1.099011,1.182995,1.182995,4412870
2020-03-31,1.182591,1.221326,1.180394,1.196319,1.196319,6051893
2020-04-01,1.196319,1.202371,1.152741,1.200895,1.200895,3652986
2020-04-02,1.197103,1.243307,1.182038,1.207292,1.207292,3890825
2020-04-03,1.214617,1.232142,1.181828,1.209374,1.209374,3027576
2020-04-04,1.209374,1.216041,1.188959,1.212358,1.212358,1492508
2020-04-05,1.213434,1.217459,1.185265,1.191259,1.191259,1301557
2020-04-06,1.191202,1.270601,1.191202,1.267360,1.267360,4807365
2020-04-07,1.269380,1.300364,1.241655,1.251594,1.251594,5882654
2020-04-08,1.251450,1.294028,1.237800,1.286311,1.286311,3978536
2020-04-09,1.285567,1.289951,1.258345,1.279181,1.279181,2619235
2020-04-10,1.278994,1.279454,1.194920,1.234340,1.234340,3608265
2020-04-11,1.234340,1.239512,1.201933,1.219608,1.219608,1635031
2020-04-12,1.218540,1.260989,1.202087,1.229424,1.229424,2700024
2020-04-13,1.223312,1.224069,1.181864,1.217160,1.217160,2700800
2020-04-14,1.217230,1.217230,1.197340,1.201347,1.201347,1194902
2020-04-15,1.200681,1.213573,1.148544,1.155127,1.155127,1501021
2020-04-16,1.152904,1.206914,1.137719,1.196274,1.196274,2767951
2020-04-17,1.193416,1.203042,1.181357,1.189024,1.189024,1125822
2020-04-18,1.189155,1.215620,1.186914,1.208893,1.208893,1709766
2020-04-19,1.208827,1.211640,1.177691,1.186737,1.186737,1284802
2020-04-20,1.186528,1.196644,1.143839,1.151459,1.151459,1350316
2020-04-21,1.152962,1.166336,1.145182,1.155611,1.155611,981393
2020-04-22,1.155332,1.189376,1.147930,1.188643,1.188643,1687108
2020-04-23,1.190163,1.204886,1.160851,1.191244,1.191244,2451873
2020-04-24,1.192594,1.203900,1.192594,1.202085,1.202085,965794
2020-04-25,1.202098,1.228988,1.200036,1.208177,1.208177,1890050
